summons_number,issue_date,violation,fine_amount,penalty_amount,interest_amount,payment_amount,amount_due,county,issuing_agency,is_camera_violation,report_date
5603918160,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918172,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918196,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918214,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918226,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918251,2024-03-11,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918275,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918287,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918299,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918330,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918342,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918366,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918380,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918391,2024-03-11,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918410,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918433,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918457,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918470,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918494,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918524,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918550,2024-03-11,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918561,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918603,2024-03-11,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918627,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918640,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918664,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918688,2024-03-11,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918690,2024-03-11,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918706,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918720,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918743,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918822,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918858,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918895,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918913,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918925,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603918937,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919000,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919334,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919346,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919360,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919371,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919383,2024-03-11,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919413,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919437,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603919449,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603926510,2024-03-11,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603926533,2024-03-11,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
8936040790,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
8939832292,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
8973225479,2024-03-11,NO PARKING-EXC. DSBLTY PERMIT,180.0,10.0,0.0,190.0,0.0,K,TRAFFIC,False,2026-08-22
8973225571,2024-03-11,NO PARKING-EXC. DSBLTY PERMIT,180.0,10.0,0.0,190.0,0.0,K,TRAFFIC,False,2026-08-22
9013220964,2024-03-11,MISUSE PARKING PERMIT,65.0,10.0,0.0,75.0,0.0,K,TRAFFIC,False,2026-08-22
9013221002,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9032402171,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9099394044,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9099394093,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9102342923,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,10.0,0.0,125.0,0.0,NY,TRAFFIC,False,2026-08-22
9104474491,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9107721808,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9108707110,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9109048923,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9109151280,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9109151424,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9109495915,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9109838910,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9109838922,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9110823761,2024-03-11,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9110823773,2024-03-11,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9110823888,2024-03-11,NO PARKING-EXC. DSBLTY PERMIT,180.0,10.0,0.0,190.0,0.0,R,TRAFFIC,False,2026-08-22
9110823906,2024-03-11,NO PARKING-EXC. DSBLTY PERMIT,180.0,0.0,0.0,180.0,0.0,R,TRAFFIC,False,2026-08-22
9111969015,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,K,TRAFFIC,False,2026-08-22
9112148611,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9112188980,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,10.0,0.0,75.0,0.0,NY,TRAFFIC,False,2026-08-22
9112601184,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9112818835,2024-03-11,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9112818847,2024-03-11,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,100.0,0.0,NY,TRAFFIC,False,2026-08-22
9112818859,2024-03-11,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9113077636,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,10.0,0.0,125.0,0.0,NY,TRAFFIC,False,2026-08-22
9113077648,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9113136756,2024-03-11,NO STANDING-FOR HIRE VEH STND,115.0,0.0,0.0,100.0,0.0,NY,TRAFFIC,False,2026-08-22
9113146798,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9113655681,2024-03-11,MISUSE PARKING PERMIT,65.0,10.0,0.0,75.0,0.0,NY,TRAFFIC,False,2026-08-22
9113847351,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,Q,TRAFFIC,False,2026-08-22
9113876053,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9113893774,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,0.0,0.0,NY,TRAFFIC,False,2026-08-22
9113893828,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9113894067,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9114162910,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9114163032,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9114475376,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,0.0,0.0,K,TRAFFIC,False,2026-08-22
9114902187,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9114925680,2024-03-11,NO STAND TAXI/FHV RELIEF STAND,115.0,0.0,0.0,115.0,0.0,NY,TRAFFIC,False,2026-08-22
9115591141,2024-03-11,FRAUDULENT USE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,BX,TRAFFIC,False,2026-08-22
9115690064,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
9115690143,2024-03-11,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,TRAFFIC,False,2026-08-22
1484749674,2024-03-10,MISUSE PARKING PERMIT,65.0,0.0,0.0,65.0,0.0,NY,PARKS DEPARTMENT,False,2026-08-22
1493559497,2024-03-10,PCKP DSCHRGE IN PRHBTD ZONE,115.0,10.0,0.0,125.0,0.0,NY,PARKS DEPARTMENT,False,2026-08-22
1493559503,2024-03-10,PCKP DSCHRGE IN PRHBTD ZONE,115.0,0.0,0.0,115.0,0.0,NY,PARKS DEPARTMENT,False,2026-08-22
1493559515,2024-03-10,PCKP DSCHRGE IN PRHBTD ZONE,115.0,0.0,0.0,0.0,0.0,Unknown,PARKS DEPARTMENT,False,2026-08-22
5603909298,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,125.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909304,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909328,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909389,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909420,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909432,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909456,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909511,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909523,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909560,2024-03-10,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909596,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909602,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909626,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909705,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909729,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909742,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909780,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909821,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909857,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909870,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909882,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909894,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909948,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909950,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603909997,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910033,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910045,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910057,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910100,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910124,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910136,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910150,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910161,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910173,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910197,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910203,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,0.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910227,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910239,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910252,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910264,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910276,2024-03-10,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910290,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910306,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910318,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910320,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910331,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910367,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910409,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910410,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910434,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910446,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910458,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910483,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910501,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910537,2024-03-10,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910549,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910586,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910598,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910616,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910641,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910665,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910677,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910719,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910720,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910732,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910756,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910768,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910793,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910800,2024-03-10,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910823,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910872,2024-03-10,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910896,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910926,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910938,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603910963,2024-03-10,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
